2026.05.15 16:16:24 INFO  no build target found for C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\src\test\scala\com\dataplatform\compaction\CompactionJobSpec.scala. Using presentation compiler with project's scala-library version: 3.3.7
2026.05.15 16:16:24 WARN  no build target for: C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\src\test\scala\com\dataplatform\compaction\CompactionJobSpec.scala
2026.05.15 16:18:10 WARN  no build target for: C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\build.sbt
2026.05.15 16:18:10 INFO  no build target found for C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\build.sbt. Using presentation compiler with project's scala-library version: 3.3.7
2026.05.15 16:18:10 WARN  no build target for: C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\project\plugins.sbt
2026.05.15 16:18:10 WARN  no build target for: C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\src\main\scala\com\dataplatform\silver\SilverTransformer.scala
2026.05.15 16:18:10 WARN  no build target for: C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\src\main\scala\com\dataplatform\common\AppConfig.scala
2026.05.15 16:18:10 WARN  no build target for: C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\src\test\scala\com\dataplatform\bronze\BronzeIngesterSpec.scala
2026.05.15 16:18:10 WARN  no build target for: C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\src\main\scala\com\dataplatform\common\SparkSessionFactory.scala
2026.05.15 16:18:10 WARN  no build target for: C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\src\main\scala\com\dataplatform\bronze\BronzeIngester.scala
2026.05.15 16:18:10 WARN  no build target for: C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\src\test\scala\com\dataplatform\silver\SilverTransformerSpec.scala
2026.05.15 16:18:10 WARN  no build target for: C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\src\test\scala\com\dataplatform\gold\GoldAggregatorSpec.scala
2026.05.15 16:18:10 WARN  no build target for: C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\src\test\scala\com\dataplatform\compaction\CompactionJobSpec.scala
2026.05.15 16:18:10 WARN  no build target for: C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\src\main\scala\com\dataplatform\gold\GoldAggregator.scala
2026.05.15 16:18:10 WARN  no build target for: C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\src\main\scala\com\dataplatform\compaction\CompactionJob.scala
2026.05.15 16:18:23 INFO  no build target found for C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\build.sbt. Using presentation compiler with project's scala-library version: 3.3.7
2026.05.15 16:18:23 WARN  no build target for: C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\build.sbt
mai 15, 2026 4:18:23 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 1
2026.05.15 16:18:23 INFO  no build target found for C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\build.sbt. Using presentation compiler with project's scala-library version: 3.3.7
2026.05.15 16:18:23 INFO  no build target found for C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\build.sbt. Using presentation compiler with project's scala-library version: 3.3.7
2026.05.15 16:19:57 INFO  no build target found for C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\src\test\scala\com\dataplatform\silver\SilverTransformerSpec.scala. Using presentation compiler with project's scala-library version: 3.3.7
2026.05.15 16:19:57 INFO  no build target found for C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\src\test\scala\com\dataplatform\gold\GoldAggregatorSpec.scala. Using presentation compiler with project's scala-library version: 3.3.7
2026.05.15 16:19:57 INFO  no build target found for C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\src\test\scala\com\dataplatform\compaction\CompactionJobSpec.scala. Using presentation compiler with project's scala-library version: 3.3.7
2026.05.15 16:19:58 WARN  no build target for: C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\src\test\scala\com\dataplatform\compaction\CompactionJobSpec.scala
2026.05.15 16:19:58 INFO  no build target found for C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\src\test\scala\com\dataplatform\compaction\CompactionJobSpec.scala. Using presentation compiler with project's scala-library version: 3.3.7
2026.05.15 16:19:58 WARN  no build target for: C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\src\test\scala\com\dataplatform\gold\GoldAggregatorSpec.scala
2026.05.15 16:19:58 WARN  no build target for: C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\src\test\scala\com\dataplatform\silver\SilverTransformerSpec.scala
2026.05.15 16:19:58 INFO  no build target found for C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\build.sbt. Using presentation compiler with project's scala-library version: 3.3.7
2026.05.15 16:19:58 INFO  no build target found for C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\src\test\scala\com\dataplatform\silver\SilverTransformerSpec.scala. Using presentation compiler with project's scala-library version: 3.3.7
2026.05.15 16:19:58 INFO  no build target found for C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\src\test\scala\com\dataplatform\gold\GoldAggregatorSpec.scala. Using presentation compiler with project's scala-library version: 3.3.7
2026.05.15 16:19:58 INFO  no build target found for C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\build.sbt. Using presentation compiler with project's scala-library version: 3.3.7
2026.05.15 16:21:48 INFO  no build target found for C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\src\test\scala\com\dataplatform\bronze\BronzeIngesterSpec.scala. Using presentation compiler with project's scala-library version: 3.3.7
2026.05.15 16:21:48 INFO  no build target found for C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\src\test\scala\com\dataplatform\silver\SilverTransformerSpec.scala. Using presentation compiler with project's scala-library version: 3.3.7
2026.05.15 16:21:48 INFO  no build target found for C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\src\test\scala\com\dataplatform\gold\GoldAggregatorSpec.scala. Using presentation compiler with project's scala-library version: 3.3.7
